#{"t_start": 1769534691.7832222, "env_id": "None"}
r,l,t
0.89444447,38,3098.625213
0.88055557,43,3098.640255
0.9,36,3098.6495
0.8833333,42,3098.725437
0.91944444,29,3098.734602
0.9111111,32,3098.744326
0.90833336,33,3098.804564
0.9,36,3098.813522
0.9027778,35,3098.878287
0.90833336,33,3098.878287
0.89166665,39,3098.878287
0.9138889,31,3098.967854
0.90555555,34,3098.967854
0.86388886,49,3099.047728
0.89444447,38,3099.049751
0.9166667,30,3099.057916
0.90833336,33,3099.107893
0.8972222,37,3099.121476
0.8361111,59,3099.208698
0.90833336,33,3099.281981
0.90833336,33,3099.290401
0.89444447,38,3099.299942
0.8472222,55,3099.359549
0.8472222,55,3099.359549
0.88611114,41,3099.37211
0.87222224,46,3099.451002
0.88611114,41,3099.521591
0.89166665,39,3099.543188
0.9138889,31,3099.550681
0.8972222,37,3099.557995
0.9111111,32,3099.602885
0.8666667,48,3099.620555
0.88611114,41,3099.620555
0.9138889,31,3099.631018
0.9138889,31,3099.743397
0.9166667,30,3099.747719
0.89166665,39,3099.750569
0.91944444,29,3099.77778
0.91944444,29,3099.83175
0.875,45,3099.846312
0.87777776,44,3099.852391
0.91944444,29,3099.924453
0.9138889,31,3099.92746
0.8527778,53,3099.937889
0.90555555,34,3099.987822
0.9111111,32,3100.010861
0.9138889,31,3100.016903
0.90555555,34,3100.087662
0.91944444,29,3100.145196
0.88055557,43,3100.151475
0.89166665,39,3100.180005
0.91944444,29,3100.229707
0.89444447,38,3100.234401
0.8972222,37,3100.238329
0.8972222,37,3100.263047
0.9138889,31,3100.315682
0.9138889,31,3100.411708
0.8833333,42,3100.419055
0.9138889,31,3100.419055
0.9138889,31,3100.424311
0.87222224,46,3100.427819
0.89444447,38,3100.48309
0.91944444,29,3100.497805
0.87777776,44,3100.574489
0.91944444,29,3100.637862
0.90833336,33,3100.64767
0.8972222,37,3100.669054
0.89166665,39,3100.717743
0.89166665,39,3100.721732
0.89166665,39,3100.749509
0.91944444,29,3100.755576
0.86944443,47,3100.815544
0.9138889,31,3100.838269
0.9138889,31,3100.844048
0.90833336,33,3100.92225
0.9027778,35,3100.973031
0.8888889,40,3100.97758
0.90555555,34,3101.009622
0.8888889,40,3101.060492
0.88055557,43,3101.074225
0.90555555,34,3101.079757
0.91944444,29,3101.159881
0.89444447,38,3101.176105
0.89166665,39,3101.231641
0.84166664,57,3101.237917
0.91944444,29,3101.24447
0.9027778,35,3101.321158
0.86944443,47,3101.337945
0.8888889,40,3101.386193
0.89444447,38,3101.41152
0.90833336,33,3101.467569
0.9138889,31,3101.467569
0.9138889,31,3101.549775
0.88055557,43,3101.557648
0.85833335,51,3101.557648
0.90555555,34,3101.581962
0.8888889,40,3101.635688
0.8972222,37,3101.657607
0.9,36,3101.705906
0.89444447,38,3101.713444
0.9111111,32,3101.733343
0.90833336,33,3101.74309
0.88055557,43,3101.818864
0.9,36,3101.8219
0.9138889,31,3101.882541
0.87777776,44,3101.90243
0.90833336,33,3101.904758
0.88055557,43,3101.977109
0.9,36,3101.979029
0.89444447,38,3102.032247
0.9111111,32,3102.045413
0.90555555,34,3102.049941
0.89166665,39,3102.132355
0.90555555,34,3102.145536
0.9,36,3102.14754
0.91944444,29,3102.227846
0.88611114,41,3102.272566
0.88055557,43,3102.276573
0.90833336,33,3102.286011
0.8888889,40,3102.289901
0.91944444,29,3102.35777
0.9138889,31,3102.368921
0.89166665,39,3102.385711
0.9138889,31,3102.463735
0.9027778,35,3102.53269
0.8833333,42,3102.534697
0.8666667,48,3102.615685
0.8611111,50,3102.615685
0.8833333,42,3102.636912
0.89444447,38,3102.676384
0.91944444,29,3102.679912
0.8611111,50,3102.691775
0.91944444,29,3102.709397
0.90833336,33,3102.759514
0.9027778,35,3102.847813
0.89444447,38,3102.857544
0.91944444,29,3102.857544
0.9138889,31,3102.860121
0.90555555,34,3102.867943
0.9027778,35,3102.925661
0.89166665,39,3103.010337
0.88055557,43,3103.014424
0.9138889,31,3103.122602
0.9138889,31,3103.127855
0.8888889,40,3103.145822
0.9,36,3103.151848
0.9138889,31,3103.152925
0.8833333,42,3103.203074
0.90833336,33,3103.291658
0.88611114,41,3103.321367
0.90555555,34,3103.325679
0.90555555,34,3103.367562
0.90833336,33,3103.383588
0.9138889,31,3103.39174
0.89444447,38,3103.404765
0.84444445,56,3103.537695
0.8833333,42,3103.542471
0.89166665,39,3103.603959
0.89444447,38,3103.603959
0.8972222,37,3103.603959
0.9111111,32,3103.614061
0.89444447,38,3103.623344
0.875,45,3103.714669
0.91944444,29,3103.790987
0.89166665,39,3103.801528
0.89444447,38,3103.859641
0.8888889,40,3103.874074
0.8611111,50,3103.876707
0.9166667,30,3103.939661
0.85833335,51,3103.94521
0.8666667,48,3103.951668
0.9,36,3104.027678
0.9,36,3104.045109
0.9166667,30,3104.095246
0.9138889,31,3104.10234
0.8888889,40,3104.115431
0.9138889,31,3104.173071
0.90833336,33,3104.173071
0.89444447,38,3104.184325
0.91944444,29,3104.255391
0.89166665,39,3104.273752
0.9138889,31,3104.277761
0.90555555,34,3104.279791
0.90833336,33,3104.354746
0.88055557,43,3104.410838
0.9,36,3104.4154
0.9027778,35,3104.493869
0.9027778,35,3104.522609
0.8833333,42,3104.583112
0.9138889,31,3104.585691
0.91944444,29,3104.593529
0.8666667,48,3104.597638
0.80833334,69,3104.601665
0.9111111,32,3104.645451
0.9138889,31,3104.677549
0.9027778,35,3104.829723
0.90833336,33,3104.839874
0.8972222,37,3104.84761
0.91944444,29,3104.917975
0.85555553,52,3104.942473
0.87222224,46,3104.95092
0.8277778,62,3104.998543
0.85555553,52,3105.009515
0.9138889,31,3105.099789
0.8972222,37,3105.129839
0.88611114,41,3105.129839
0.9111111,32,3105.133448
0.8972222,37,3105.224994
0.90555555,34,3105.230078
0.8972222,37,3105.236284
0.8972222,37,3105.293039
0.90555555,34,3105.399837
0.89444447,38,3105.415212
0.9,36,3105.495342
0.8611111,50,3105.547929
0.9027778,35,3105.559939
0.88611114,41,3105.565955
0.825,63,3105.565955
0.875,45,3105.577533
0.91944444,29,3105.659545
0.86944443,47,3105.755131
0.9166667,30,3105.766017
0.8972222,37,3105.772572
0.90833336,33,3105.831767
0.89444447,38,3105.840318
0.9138889,31,3105.85786
0.8388889,58,3105.931578
0.91944444,29,3105.982073
0.89166665,39,3106.009914
0.91944444,29,3106.016581
0.9138889,31,3106.084873
0.88611114,41,3106.095504
0.7777778,80,3106.144285
0.83055556,61,3106.179515
0.9,36,3106.247682
0.91944444,29,3106.25393
0.8833333,42,3106.261896
0.89444447,38,3106.339185
0.9111111,32,3106.341932
0.9111111,32,3106.353369
0.9111111,32,3106.36338
0.9166667,30,3106.435973
0.91944444,29,3106.441742
0.9138889,31,3106.446276
0.91944444,29,3106.44889
0.8972222,37,3106.573465
0.90555555,34,3106.585531
0.90833336,33,3106.65057
0.9138889,31,3106.658734
0.90833336,33,3106.660764
0.86388886,49,3106.662769
0.8277778,62,3106.74093
0.86944443,47,3106.74783
0.91944444,29,3106.829392
0.91944444,29,3106.840246
0.91944444,29,3106.846433
0.90833336,33,3106.89591
0.85833335,51,3106.907609
0.9111111,32,3106.969956
0.84444445,56,3106.979494
0.9027778,35,3106.987652
0.89166665,39,3107.079668
0.89444447,38,3107.083677
0.9138889,31,3107.149805
0.90833336,33,3107.21347
0.8611111,50,3107.22121
0.8666667,48,3107.226334
0.84444445,56,3107.261594
0.8472222,55,3107.359807
0.9027778,35,3107.359807
0.9,36,3107.431854
0.90555555,34,3107.488144
0.8527778,53,3107.507175
0.9027778,35,3107.511736
0.88055557,43,3107.567483
0.87222224,46,3107.575537
0.9111111,32,3107.584553
0.90833336,33,3107.587449
0.9027778,35,3107.674769
0.90555555,34,3107.685744
0.90833336,33,3107.739786
0.90555555,34,3107.747864
0.9138889,31,3107.765315
0.9027778,35,3107.770158
0.8972222,37,3107.83954
0.89166665,39,3107.850247
0.9166667,30,3107.909543
0.89166665,39,3107.924511
0.90833336,33,3107.927521
0.9138889,31,3107.989594
0.8888889,40,3108.001644
0.87777776,44,3108.077659
0.875,45,3108.144825
0.875,45,3108.152631
0.90555555,34,3108.161962
0.88055557,43,3108.17212
0.89444447,38,3108.17212
0.9111111,32,3108.23365
0.89166665,39,3108.241647
0.90833336,33,3108.309824
0.91944444,29,3108.329969
0.90555555,34,3108.379046
0.9111111,32,3108.400518
0.90555555,34,3108.407716
0.89166665,39,3108.413766
0.9027778,35,3108.476192
0.89166665,39,3108.55559
0.9138889,31,3108.559619
0.8472222,55,3108.568853
0.91944444,29,3108.615036
0.87777776,44,3108.633225
0.9027778,35,3108.641597
0.90833336,33,3108.697698
0.87222224,46,3108.713069
0.90833336,33,3108.787832
0.9138889,31,3108.789856
0.9,36,3108.793866
0.9138889,31,3108.793866
0.9138889,31,3108.8604
0.9111111,32,3108.874224
0.9138889,31,3108.941567
0.88611114,41,3108.973073
0.90833336,33,3109.031875
0.9027778,35,3109.045831
0.9027778,35,3109.045831
0.90833336,33,3109.061787
0.9111111,32,3109.132843
0.8472222,55,3109.182524
0.91944444,29,3109.182524
0.84166664,57,3109.26511
0.9027778,35,3109.273895
0.87222224,46,3109.33772
0.89166665,39,3109.343755
0.9138889,31,3109.35324
0.9138889,31,3109.361519
0.90833336,33,3109.36752
0.8472222,55,3109.421574
0.9138889,31,3109.448966
0.90833336,33,3109.530578
0.9027778,35,3109.582049
0.875,45,3109.586758
0.90555555,34,3109.604925
0.8888889,40,3109.607496
0.91944444,29,3109.66591
0.85555553,52,3109.736493
0.8666667,48,3109.74077
0.9138889,31,3109.749906
0.9166667,30,3109.824343
0.89444447,38,3109.832214
0.86944443,47,3109.913404
0.8833333,42,3109.924475
0.88611114,41,3109.949908
0.90555555,34,3109.957515
0.90555555,34,3110.019948
0.875,45,3144.027844
0.8972222,37,3144.089135
0.9138889,31,3144.10457
0.9111111,32,3144.1175
0.87222224,46,3144.169187
0.90833336,33,3144.183831
0.8972222,37,3144.19062
0.90833336,33,3144.197664
0.9138889,31,3144.256404
0.91944444,29,3144.263939
0.91944444,29,3144.318959
0.90833336,33,3144.347566
0.90833336,33,3144.357896
0.9166667,30,3144.42795
0.9166667,30,3144.432831
0.9027778,35,3144.437638
0.9138889,31,3144.493828
0.9111111,32,3144.519699
0.8888889,40,3144.57391
0.9138889,31,3144.594057
0.89166665,39,3144.609741
0.9027778,35,3144.661984
0.91944444,29,3144.672088
0.8972222,37,3144.677604
0.85833335,51,3144.758723
0.8972222,37,3144.762735
0.90555555,34,3144.766776
0.91944444,29,3144.769573
0.91944444,29,3144.825339
0.9138889,31,3144.839653
0.9027778,35,3144.905996
0.88611114,41,3144.969696
0.9138889,31,3144.983976
0.91944444,29,3144.983976
0.9138889,31,3144.992846
0.9027778,35,3144.999794
0.9027778,35,3145.061615
0.9138889,31,3145.090807
0.8888889,40,3145.140057
0.91944444,29,3145.153383
0.91944444,29,3145.171974
0.90555555,34,3145.218615
0.8972222,37,3145.2278
0.90555555,34,3145.233835
0.91944444,29,3145.238437
0.90833336,33,3145.319563
0.9111111,32,3145.323452
0.9166667,30,3145.389576
0.89444447,38,3145.396579
0.9166667,30,3145.396579
0.90833336,33,3145.457589
0.90833336,33,3145.471606
0.8833333,42,3145.535266
0.91944444,29,3145.539946
0.9138889,31,3145.551323
0.9166667,30,3145.623586
0.90555555,34,3145.633811
0.90833336,33,3145.637473
0.90555555,34,3145.660981
0.9138889,31,3145.707657
0.9138889,31,3145.735031
0.91944444,29,3145.739938
0.9027778,35,3145.790032
0.9138889,31,3145.816981
0.9027778,35,3145.879193
0.9027778,35,3145.882264
0.90833336,33,3145.897619
0.91944444,29,3145.957925
0.89166665,39,3145.972141
0.91944444,29,3145.978394
0.88611114,41,3146.059034
0.9166667,30,3146.059034
0.91944444,29,3146.147796
0.89166665,39,3146.150213
0.90555555,34,3146.150213
0.88055557,43,3146.164383
0.90833336,33,3146.217685
0.9027778,35,3146.235245
0.9027778,35,3146.311125
0.9027778,35,3146.311125
0.91944444,29,3146.346298
0.9138889,31,3146.393865
0.90833336,33,3146.403652
0.9111111,32,3146.411389
0.90833336,33,3146.477766
0.89444447,38,3146.479788
0.91944444,29,3146.499632
0.91944444,29,3146.499632
0.9166667,30,3146.579914
0.91944444,29,3146.579914
0.91944444,29,3146.59614
0.9138889,31,3146.651609
0.9111111,32,3146.720494
0.90833336,33,3146.729423
0.91944444,29,3146.729423
0.89166665,39,3146.814544
0.91944444,29,3146.819906
0.9111111,32,3146.873972
0.90833336,33,3146.889635
0.9138889,31,3146.896521
0.91944444,29,3146.970156
0.91944444,29,3146.9706
0.9027778,35,3146.981817
0.9138889,31,3147.054459
0.9111111,32,3147.061652
0.9138889,31,3147.069818
0.91944444,29,3147.126058
0.9027778,35,3147.149932
0.9138889,31,3147.176986
0.9,36,3147.236855
0.91944444,29,3147.261869
0.9138889,31,3147.261869
0.91944444,29,3147.311579
0.9138889,31,3147.333078
0.86388886,49,3147.341381
0.9027778,35,3147.402444
0.90833336,33,3147.416644
0.9111111,32,3147.471218
0.91944444,29,3147.484674
0.91944444,29,3147.494272
0.9027778,35,3147.507556
0.91944444,29,3147.553146
0.9138889,31,3147.573076
0.91944444,29,3147.591604
0.91944444,29,3147.652282
0.9138889,31,3147.673704
0.91944444,29,3147.687749
0.9111111,32,3147.733328
0.90833336,33,3147.754305
0.90833336,33,3147.761685
0.9166667,30,3147.763689
0.9138889,31,3147.835836
0.8972222,37,3147.840358
0.9138889,31,3147.902393
0.90833336,33,3147.926571
0.90833336,33,3147.929691
0.90833336,33,3148.041162
0.89444447,38,3148.108453
0.9138889,31,3148.127659
0.9111111,32,3148.144409
0.89444447,38,3148.144409
0.8611111,50,3148.147621
0.91944444,29,3148.197937
0.91944444,29,3148.202439
0.9138889,31,3148.229766
0.9111111,32,3148.295845
0.9138889,31,3148.306228
0.91944444,29,3148.371264
0.9138889,31,3148.375116
0.9138889,31,3148.375116
0.9166667,30,3148.382226
0.89166665,39,3148.467133
0.90833336,33,3148.477782
0.91944444,29,3148.547513
0.9027778,35,3148.559459
0.91944444,29,3148.572438
0.9166667,30,3148.624609
0.9,36,3148.635779
0.9,36,3148.641224
0.9138889,31,3148.709889
0.9138889,31,3148.722191
0.91944444,29,3148.803937
0.9027778,35,3148.813981
0.91944444,29,3148.82419
0.88611114,41,3148.82419
0.8972222,37,3148.882772
0.9027778,35,3148.892181
0.9027778,35,3148.917805
0.9027778,35,3148.970831
0.9138889,31,3148.995115
0.91944444,29,3148.999652
0.91944444,29,3149.053803
0.91944444,29,3149.053803
0.89444447,38,3149.145896
0.89444447,38,3149.152516
0.9111111,32,3149.157857
0.9138889,31,3149.164465
0.91944444,29,3149.230162
0.91944444,29,3149.246239
0.90833336,33,3149.246239
0.89166665,39,3149.322963
0.9138889,31,3149.340381
0.9138889,31,3149.394187
0.9027778,35,3149.406451
0.90833336,33,3149.409986
0.91944444,29,3149.474301
0.9111111,32,3149.488142
0.91944444,29,3149.515381
0.8833333,42,3149.515381
0.91944444,29,3149.577945
0.91944444,29,3149.587855
0.91944444,29,3149.600821
0.9,36,3149.661483
0.9111111,32,3149.670757
0.9138889,31,3149.677625
0.9138889,31,3149.741508
0.9138889,31,3149.741508
0.9027778,35,3149.820781
0.91944444,29,3149.824798
0.9,36,3149.835207
0.9111111,32,3149.91126
0.9138889,31,3149.919969
0.9111111,32,3149.928783
0.9138889,31,3149.993269
0.9138889,31,3149.993269
0.91944444,29,3150.025823
0.91944444,29,3150.029859
0.90833336,33,3150.096919
0.91944444,29,3150.104167
0.9111111,32,3150.125244
0.91944444,29,3150.125244
0.9138889,31,3150.197948
0.9138889,31,3150.274232
0.88055557,43,3150.284727
0.91944444,29,3150.291214
0.89444447,38,3150.295794
0.9138889,31,3150.362207
0.9138889,31,3150.362207
0.9166667,30,3150.419196
0.91944444,29,3150.499732
0.85,54,3150.499732
0.90833336,33,3150.505269
0.91944444,29,3150.513635
0.9111111,32,3150.519127
0.91944444,29,3150.5397
0.90833336,33,3150.593562
0.89444447,38,3150.675682
0.9166667,30,3150.68536
0.9138889,31,3150.69109
0.9,36,3150.745595
0.90833336,33,3150.750623
0.88611114,41,3150.768308
0.9027778,35,3150.831838
0.88611114,41,3150.845102
0.90833336,33,3150.913832
0.91944444,29,3150.937873
0.9,36,3150.941892
0.90833336,33,3150.954312
0.86944443,47,3151.014004
0.89444447,38,3151.030816
0.9027778,35,3151.087811
0.91944444,29,3151.092309
0.89166665,39,3151.092309
0.91944444,29,3151.112354
0.90555555,34,3151.173791
0.9166667,30,3151.173791
0.91944444,29,3151.190192
0.91944444,29,3151.244917
0.9138889,31,3151.310212
0.90555555,34,3151.316224
0.90833336,33,3151.319005
0.91944444,29,3151.339689
0.9138889,31,3151.406457
0.91944444,29,3151.418212
0.91944444,29,3151.429804
0.8888889,40,3151.433817
0.91944444,29,3151.499766
0.9138889,31,3151.511786
0.9138889,31,3151.519995
0.90833336,33,3151.519995
0.9138889,31,3151.597841
0.9,36,3151.64648
0.90833336,33,3151.667542
0.91944444,29,3151.68192
0.91944444,29,3151.731941
0.88611114,41,3151.738212
0.91944444,29,3151.745101
0.90555555,34,3151.768639
0.91944444,29,3151.827721
0.9,36,3151.898973
0.9027778,35,3151.914079
0.9138889,31,3151.919627
0.91944444,29,3151.921561
0.90555555,34,3151.978136
0.9,36,3151.993516
0.90833336,33,3152.000715
0.9138889,31,3152.01473
0.91944444,29,3152.073613
0.9138889,31,3152.093604
0.9138889,31,3152.139594
0.90833336,33,3152.143603
0.9138889,31,3152.159092
0.91944444,29,3152.171994
0.9027778,35,3152.227946
0.90833336,33,3152.240343
0.91944444,29,3152.250785
0.91944444,29,3152.321481
0.91944444,29,3152.325053
0.91944444,29,3152.375588
0.875,45,3152.39881
0.90833336,33,3152.400817
0.9027778,35,3152.460099
0.91944444,29,3152.462104
0.90833336,33,3152.467484
0.9166667,30,3152.531849
0.91944444,29,3152.553774
0.9,36,3152.560394
0.90833336,33,3152.63519
0.91944444,29,3152.641878
0.8888889,40,3152.699515
0.90833336,33,3152.705325
0.91944444,29,3152.718889
0.89444447,38,3152.718889
0.90833336,33,3152.78684
0.9027778,35,3152.787627
0.9111111,32,3152.855568
0.91944444,29,3152.872861
0.90555555,34,3152.872861
0.9111111,32,3152.884721
0.91944444,29,3152.887698
0.9138889,31,3152.931616
0.91944444,29,3152.95998
0.91944444,29,3152.95998
0.9138889,31,3153.070871
0.8972222,37,3153.077626
0.90833336,33,3153.079793
0.9138889,31,3153.085222
0.9138889,31,3153.096385
0.9027778,35,3153.102798
0.9166667,30,3153.163377
0.90833336,33,3153.1798
0.91944444,29,3153.264137
0.9138889,31,3153.264137
0.90833336,33,3153.275347
0.9166667,30,3153.320453
0.90833336,33,3153.320453
0.9,36,3153.345442
0.90833336,33,3153.402961
0.88611114,41,3153.418564
0.9138889,31,3153.474182
0.9111111,32,3153.47633
0.91944444,29,3153.486852
0.9111111,32,3153.491394
0.9027778,35,3153.545454
0.90833336,33,3153.56483
0.9027778,35,3153.629403
0.8972222,37,3153.649785
0.9111111,32,3153.653208
0.91944444,29,3153.697639
0.90555555,34,3153.701666
0.9138889,31,3153.701666
0.8972222,37,3153.779884
0.90555555,34,3153.857527
0.91944444,29,3153.863554
0.91944444,29,3153.867823
0.91944444,29,3153.875809
0.9138889,31,3153.879837
0.8611111,50,3153.883772
0.9027778,35,3153.931816
0.9138889,31,3153.959561
0.9111111,32,3154.034743
0.9166667,30,3154.040212
0.90833336,33,3154.045255
0.9138889,31,3154.096002
0.9027778,35,3154.104578
0.90833336,33,3154.104578
0.89444447,38,3154.175602
0.90833336,33,3154.187728
0.9138889,31,3154.257744
0.90833336,33,3154.277496
0.9138889,31,3154.281526
0.91944444,29,3154.283029
0.89444447,38,3154.287538
0.9138889,31,3154.32794
0.90833336,33,3154.363978
0.9138889,31,3154.407618
0.90555555,34,3154.486316
0.91944444,29,3154.486316
0.9138889,31,3154.497895
0.9138889,31,3154.49992
0.90555555,34,3154.505267
0.8972222,37,3154.56132
0.9138889,31,3154.575768
0.9111111,32,3154.579793
0.9166667,30,3154.659749
0.9138889,31,3154.661752
0.9111111,32,3154.726414
0.90833336,33,3154.726414
0.9027778,35,3154.727918
0.90833336,33,3154.747651
0.90833336,33,3154.799947
0.90555555,34,3154.809633
0.9111111,32,3154.876118
0.90833336,33,3154.881674
0.91944444,29,3154.892226
0.9138889,31,3154.897768
0.9111111,32,3154.943961
0.91944444,29,3154.957702
0.90833336,33,3155.03787
0.89166665,39,3155.045399
0.90555555,34,3155.103824
0.9138889,31,3155.110921
0.91944444,29,3155.116934
0.9027778,35,3155.131671
0.8888889,40,3155.131671
0.90833336,33,3155.181872
0.90833336,33,3155.277625
0.89444447,38,3155.28504
0.9138889,31,3155.35102
0.90833336,33,3155.35102
0.9027778,35,3155.35102
0.9138889,31,3155.367003
0.9138889,31,3155.377596
0.8972222,37,3155.385966
0.91944444,29,3155.465065
0.91944444,29,3155.544176
0.90833336,33,3155.557728
0.90833336,33,3155.557728
0.90833336,33,3155.609434
0.9138889,31,3155.614515
0.9138889,31,3155.626207
0.8472222,55,3155.643816
0.8972222,37,3155.721631
0.91944444,29,3155.773519
0.90833336,33,3155.773519
0.90833336,33,3155.784934
0.9166667,30,3155.78839
0.91944444,29,3155.78839
0.9138889,31,3155.85217
0.88611114,41,3155.873371
0.90833336,33,3155.945543
0.9138889,31,3155.947546
0.9,36,3156.007861
0.9138889,31,3156.007861
0.9027778,35,3156.021328
0.90833336,33,3156.085562
0.875,45,3156.087718
0.9138889,31,3156.097785
0.91944444,29,3156.159023
0.91944444,29,3156.162802
0.91944444,29,3156.187706
0.90833336,33,3156.187706
0.9,36,3156.244095
0.91944444,29,3156.260066
0.9138889,31,3156.264075
0.9027778,35,3156.327512
0.91944444,29,3156.333948
0.9138889,31,3156.342213
0.9,36,3156.423426
0.9,36,3156.425433
0.9027778,35,3156.473653
0.91944444,29,3156.475657
0.90833336,33,3156.487789
0.91944444,29,3156.499848
0.89166665,39,3156.579772
0.8972222,37,3156.583285
0.90833336,33,3156.652529
0.91944444,29,3156.664556
0.89444447,38,3156.712434
0.89444447,38,3156.72324
0.90555555,34,3156.732859
0.91944444,29,3156.794225
0.8527778,53,3156.805875
0.9027778,35,3156.81415
0.91944444,29,3156.867537
0.9027778,35,3156.893554
0.90833336,33,3156.897563
0.9138889,31,3156.901736
0.9138889,31,3156.945559
0.9138889,31,3156.967007
0.9111111,32,3157.025876
0.9138889,31,3157.031935
0.90833336,33,3157.050942
0.90833336,33,3157.115638
0.9138889,31,3157.115638
0.90833336,33,3157.117754
0.91944444,29,3157.117754
0.91944444,29,3157.179968
0.91944444,29,3157.196204
0.9111111,32,3157.254768
0.91944444,29,3157.335133
0.89444447,38,3157.335133
0.9138889,31,3157.340786
0.9166667,30,3157.340786
0.90555555,34,3157.351072
0.91944444,29,3157.359548
0.9138889,31,3157.421987
0.9166667,30,3157.437618
0.91944444,29,3157.510584
0.9166667,30,3157.516626
0.9138889,31,3157.519733
0.9138889,31,3157.529834
0.9166667,30,3157.573656
0.89166665,39,3157.579686
0.9138889,31,3157.599737
0.90833336,33,3157.662133
0.9138889,31,3157.735634
0.90833336,33,3157.73903
0.9027778,35,3157.73903
0.91944444,29,3157.745068
0.9,36,3157.759757
0.9111111,32,3157.759757
0.9138889,31,3157.815456
0.90555555,34,3157.885084
0.9138889,31,3157.913096
0.9111111,32,3157.959941
0.90833336,33,3157.963977
0.91944444,29,3157.97351
0.9027778,35,3157.979344
0.90833336,33,3157.987819
0.9111111,32,3192.95388
0.8972222,37,3193.043817
0.9027778,35,3193.072895
0.9027778,35,3193.109607
0.9027778,35,3193.121703
0.87777776,44,3193.19557
0.8833333,42,3193.199598
0.8888889,40,3193.208282
0.8472222,55,3193.212458
0.89444447,38,3193.282795
0.9027778,35,3193.302808
0.87777776,44,3193.384983
0.9,36,3193.427577
0.9027778,35,3193.431607
0.85555553,52,3193.43462
0.8888889,40,3193.450778
0.8666667,48,3193.50959
0.875,45,3193.58793
0.9111111,32,3193.614015
0.8972222,37,3193.660316
0.8527778,53,3193.670775
0.88055557,43,3193.697913
0.8888889,40,3193.745198
0.87222224,46,3193.745605
0.89166665,39,3193.755551
0.90555555,34,3193.779971
0.8888889,40,3193.89013
0.88055557,43,3193.912615
0.8833333,42,3193.917792
0.89166665,39,3193.989912
0.88055557,43,3193.993145
0.8972222,37,3194.043155
0.8611111,50,3194.054064
0.8277778,62,3194.125737
0.89444447,38,3194.157686
0.87777776,44,3194.209766
0.8527778,53,3194.22419
0.8972222,37,3194.236503
0.88055557,43,3194.293539
0.8888889,40,3194.303426
0.8888889,40,3194.3154
0.86944443,47,3194.439556
0.9027778,35,3194.453751
0.88055557,43,3194.469779
0.9,36,3194.473789
0.9,36,3194.480242
0.9027778,35,3194.539583
0.8888889,40,3194.549667
0.88611114,41,3194.611912
0.9,36,3194.689955
0.8833333,42,3194.714714
0.89166665,39,3194.765926
0.87777776,44,3194.777856
0.85833335,51,3194.801044
0.88055557,43,3194.805055
0.89444447,38,3194.865639
0.9166667,30,3194.877911
0.8472222,55,3194.939952
0.89166665,39,3194.971323
0.9027778,35,3195.047823
0.8666667,48,3195.101393
0.89166665,39,3195.105859
0.8666667,48,3195.116482
0.90833336,33,3195.117486
0.86944443,47,3195.195108
0.89166665,39,3195.282015
0.8611111,50,3195.284478
0.8972222,37,3195.305662
0.90555555,34,3195.313439
0.9027778,35,3195.364836
0.89166665,39,3195.368361
0.9027778,35,3195.437924
0.825,63,3195.539996
0.8833333,42,3195.55317
0.89444447,38,3195.560227
0.8888889,40,3195.624866
0.88055557,43,3195.624866
0.89166665,39,3195.624866
0.85,54,3195.632574
0.89166665,39,3195.700881
0.8972222,37,3195.817561
0.89166665,39,3195.868083
0.87222224,46,3195.874116
0.89166665,39,3195.895902
0.8833333,42,3195.944789
0.86944443,47,3195.963271
0.87222224,46,3195.965909
0.88055557,43,3195.977971
0.8972222,37,3196.101547
0.88611114,41,3196.10757
0.90555555,34,3196.10757
0.875,45,3196.10757
0.90833336,33,3196.17186
0.8833333,42,3196.186358
0.89444447,38,3196.194995
0.8833333,42,3196.263732
0.9,36,3196.3579
0.9,36,3196.3579
0.8972222,37,3196.362611
0.88055557,43,3196.412528
0.88611114,41,3196.451987
0.8666667,48,3196.525578
0.875,45,3196.537816
0.875,45,3196.613424
0.90833336,33,3196.626931
0.89166665,39,3196.647751
0.9,36,3196.693181
0.8833333,42,3196.697813
0.9138889,31,3196.7147
0.9027778,35,3196.786428
0.8972222,37,3196.880812
0.85833335,51,3196.887782
0.88055557,43,3196.887782
0.8972222,37,3196.943183
0.89166665,39,3196.954827
0.87777776,44,3196.96003
0.88611114,41,3196.979439
0.8361111,59,3197.153269
0.88611114,41,3197.156296
0.8833333,42,3197.159836
0.875,45,3197.164407
0.8888889,40,3197.171926
0.90833336,33,3197.181799
0.89166665,39,3197.184689
0.8666667,48,3197.251949
0.90833336,33,3197.348128
0.90833336,33,3197.403579
0.8972222,37,3197.403579
0.87777776,44,3197.429833
0.90555555,34,3197.481701
0.86944443,47,3197.481701
0.8833333,42,3197.484791
0.875,45,3197.490046
0.89166665,39,3197.607724
0.9027778,35,3197.611762
0.9111111,32,3197.627676
0.875,45,3197.645982
0.90555555,34,3197.687778
0.90555555,34,3197.691044
0.88611114,41,3197.710446
0.86944443,47,3197.774651
0.90833336,33,3197.851913
0.88611114,41,3197.861552
0.88055557,43,3197.865302
0.90833336,33,3197.869803
0.8833333,42,3197.941859
0.8833333,42,3198.006238
0.86388886,49,3198.009784
0.8972222,37,3198.020817
0.91944444,29,3198.037729
0.9138889,31,3198.091493
