#{"t_start": 1769553017.487848, "env_id": "None"}
r,l,t
0.985,2,4745.305902
0.955,6,4745.315805
0.9325,9,4745.341741
0.955,6,4745.355872
0.0,120,4745.356874
0.0,18,4745.375183
0.9175,11,4745.387407
0.985,2,4745.393886
0.94,8,4745.411587
0.9175,11,4745.42045
0.925,10,4745.425817
0.6625,45,4760.399993
0.97,4,4760.425175
0.88,16,4760.425175
0.865,18,4760.431916
0.655,46,4760.431916
0.745,34,4760.443692
0.9775,3,4760.450552
0.865,18,4760.462573
0.0,7,4760.474376
0.955,6,4760.487325
0.9625,5,4760.504321
0.655,46,4760.504321
0.91,12,4760.515433
0.0,2,4760.515433
0.9325,9,4760.563841
0.0,25,4760.580885
0.79,28,4760.619481
0.85,20,4760.634826
0.8875,15,4760.634826
0.7975,27,4760.655489
0.94,8,4760.655489
0.955,6,4760.662509
0.865,18,4760.702126
0.0,12,4760.723287
0.9325,9,4760.723287
0.0,5,4760.748435
0.9625,5,4760.765776
0.0,5,4760.786826
0.865,18,4760.793658
0.9325,9,4760.844459
0.97,4,4760.872917
0.805,26,4760.893922
0.925,10,4760.949209
0.3025,93,4760.963947
0.175,110,4760.970509
0.745,34,4760.98683
0.97,4,4761.013168
0.565,58,4761.013168
0.9175,11,4761.036979
0.0,75,4761.141992
0.0,120,4761.14344
0.28,96,4761.155782
0.9325,9,4761.20084
0.0,8,4761.206906
0.7075,39,4761.213886
0.7825,29,4761.213886
0.85,20,4779.288023
0.91,12,4779.31109
0.9475,7,4779.339095
0.9475,7,4779.359575
0.8575,19,4779.359575
0.9625,5,4779.373519
0.5275,63,4779.445716
0.88,16,4779.474451
0.91,12,4779.569291
0.0,120,4779.569291
0.7825,29,4779.580198
0.9925,1,4779.580721
0.79,28,4779.587471
0.97,4,4779.616414
0.9175,11,4779.692308
0.0,120,4779.735523
0.88,16,4779.761754
0.9475,7,4779.784002
0.955,6,4779.802936
0.7975,27,4779.802936
0.7975,27,4779.814312
0.955,6,4779.826952
0.0,120,4779.836963
0.97,4,4779.867039
0.9325,9,4779.873212
0.0,54,4779.886582
0.9325,9,4779.89446
0.0,120,4779.908381
0.9025,13,4779.917983
0.9175,11,4779.955236
0.865,18,4780.018429
0.9475,7,4780.08523
0.6925,41,4780.110222
0.0,120,4780.127711
0.0,120,4780.138114
0.79,28,4780.169382
0.715,38,4780.175398
0.9325,9,4780.199732
0.955,6,4780.215196
0.685,42,4780.229307
0.0,13,4798.046937
0.8725,17,4798.054064
0.94,8,4798.059691
0.8125,25,4798.07941
0.955,6,4798.110913
0.9175,11,4798.110913
0.9775,3,4798.127834
0.4825,69,4798.146717
0.0,16,4798.159204
0.0,100,4798.192222
0.4675,71,4798.192222
0.775,30,4798.204736
0.865,18,4798.222595
0.6025,53,4798.222595
0.865,18,4798.245104
0.9325,9,4798.265093
0.895,14,4798.285883
0.7075,39,4798.298292
0.9325,9,4798.322219
0.94,8,4798.343645
0.0,15,4798.374851
0.9775,3,4798.397133
0.5125,65,4798.402792
0.0,26,4798.409288
0.7375,35,4798.441475
0.8575,19,4798.464096
0.655,46,4798.481353
0.8875,15,4798.492822
0.985,2,4798.492822
0.9775,3,4798.531788
0.9475,7,4798.556642
0.6175,51,4798.568134
0.8875,15,4798.582135
0.82,24,4798.582135
0.9625,5,4798.594612
0.94,8,4798.639581
0.4075,79,4798.659215
0.985,2,4798.674662
0.985,2,4798.687825
0.565,58,4798.709638
0.8275,23,4798.716625
0.6925,41,4798.727911
0.9625,5,4798.749361
0.7675,31,4798.778443
0.0,18,4798.808076
0.9325,9,4798.808076
0.7225,37,4798.820046
0.9625,5,4798.837732
0.85,20,4798.837732
0.925,10,4798.847677
0.85,20,4813.745089
0.625,50,4813.745089
0.955,6,4813.761613
0.985,2,4813.775513
0.0,13,4813.815579
0.0,120,4813.827988
0.985,2,4813.827988
0.8425,21,4813.842028
0.0,49,4813.850062
0.835,22,4813.871434
0.9775,3,4813.871434
0.82,24,4813.901308
0.91,12,4813.906364
0.9175,11,4813.917171
0.985,2,4813.930334
0.7525,33,4813.960317
0.9325,9,4813.969996
0.985,2,4813.981719
0.9025,13,4813.988011
0.85,20,4814.000426
0.9175,11,4814.000426
0.97,4,4814.02693
0.91,12,4814.096208
0.565,58,4814.111696
0.0,120,4814.122303
0.97,4,4814.139233
0.97,4,4814.161225
0.61,52,4814.167997
0.9925,1,4814.167997
0.9475,7,4814.167997
0.805,26,4814.180188
0.9775,3,4814.187175
0.97,4,4814.193668
0.8275,23,4814.201395
0.895,14,4814.265838
0.91,12,4814.331423
0.9925,1,4814.341151
0.88,16,4814.434688
0.0,68,4814.49134
0.5875,55,4814.526463
0.955,6,4814.526463
0.985,2,4814.542845
0.97,4,4814.574712
0.955,6,4814.574712
0.0,120,4832.958421
0.91,12,4832.974878
0.13,116,4832.974878
0.43,76,4832.985295
0.8725,17,4833.013912
0.955,6,4833.023264
0.9625,5,4833.023264
0.9175,11,4833.058037
0.235,102,4833.18678
0.895,14,4833.19327
0.0,120,4833.216227
0.2425,101,4833.228874
0.9775,3,4833.244404
0.8875,15,4833.295839
0.895,14,4833.323263
0.6625,45,4833.363414
0.0,120,4833.383532
0.8875,15,4833.40152
0.0,28,4833.433995
0.94,8,4833.440835
0.565,58,4833.524143
0.85,20,4833.559236
0.9475,7,4833.570943
0.9775,3,4833.578243
0.7525,33,4833.60533
0.52,64,4833.616222
0.94,8,4833.626332
0.9775,3,4833.639066
0.0,120,4833.645859
0.94,8,4833.660201
0.955,6,4833.693193
0.9175,11,4833.7011
0.0,18,4833.752339
0.0,11,4833.763084
0.8575,19,4833.764582
0.505,66,4833.781875
0.8875,15,4849.0902
0.805,26,4849.097353
0.0,120,4849.141831
0.0,120,4849.141831
0.0,5,4849.161355
0.895,14,4849.236261
0.715,38,4849.248572
0.8575,19,4849.26808
0.94,8,4849.285912
0.925,10,4849.322808
0.1,120,4849.335528
0.7225,37,4849.375744
0.835,22,4849.40864
0.8875,15,4849.419765
0.94,8,4849.420772
0.0,120,4849.425804
0.5875,55,4849.446886
0.9625,5,4849.45348
0.0,119,4849.579324
0.955,6,4849.622402
0.4975,67,4849.66984
0.9925,1,4849.679152
0.985,2,4849.696315
0.5575,59,4849.730291
0.895,14,4849.738276
0.9775,3,4849.759259
0.9625,5,4849.766325
0.67,44,4849.773932
0.0,52,4849.805335
0.0,120,4849.813669
0.0,120,4849.832772
0.9325,9,4849.864467
0.985,2,4849.879194
0.4975,67,4849.903659
0.85,20,4849.903659
0.7825,29,4849.91844
0.8875,15,4866.597197
0.8875,15,4866.597197
0.955,6,4866.629858
0.9775,3,4866.646339
0.79,28,4866.658333
0.6325,49,4866.677317
0.805,26,4866.677317
0.64,48,4866.684808
0.91,12,4866.732151
0.9325,9,4866.739637
0.0,120,4866.83956
0.8725,17,4866.857731
0.865,18,4866.873942
0.0,120,4866.887046
0.925,10,4866.909598
0.94,8,4866.916833
0.3775,83,4866.961874
0.655,46,4866.961874
0.8875,15,4866.987684
0.97,4,4867.015939
0.8725,17,4867.045782
0.955,6,4867.053651
0.9175,11,4867.060344
0.9925,1,4867.066811
0.0,23,4867.087806
0.0,11,4867.1243
0.76,32,4867.213079
0.4075,79,4867.228718
0.0,120,4867.273733
0.9025,13,4867.335566
0.8425,21,4867.371674
0.94,8,4867.386078
0.0,120,4867.433511
0.775,30,4882.935623
0.8725,17,4882.954474
0.52,64,4882.961707
0.0,120,4882.987456
0.91,12,4883.01554
0.8575,19,4883.026955
0.9175,11,4883.026955
0.7675,31,4883.055884
0.8875,15,4883.055884
0.9175,11,4883.082047
0.94,8,4883.11245
0.9325,9,4883.122266
0.985,2,4883.132938
0.97,4,4883.139892
0.0,120,4883.188687
0.94,8,4883.205665
0.3325,89,4883.214268
0.745,34,4883.232086
0.9925,1,4883.239067
0.9775,3,4883.258412
0.9325,9,4883.265952
0.9025,13,4883.280467
0.9025,13,4883.29861
0.9775,3,4883.320738
0.0,120,4883.360626
0.0,120,4883.374761
0.865,18,4883.383458
0.985,2,4883.391482
0.9175,11,4883.391482
0.97,4,4883.420259
0.97,4,4883.421766
0.9325,9,4883.480307
0.8575,19,4883.492358
0.91,12,4883.500383
0.6175,51,4883.500383
0.0,44,4883.554696
0.9325,9,4883.562608
0.925,10,4883.569201
0.6475,47,4883.593453
0.3625,85,4883.609134
0.9325,9,4883.616613
0.91,12,4883.63267
0.94,8,4883.667851
0.0,120,4900.572943
0.76,32,4900.572943
0.79,28,4900.591127
0.0,120,4900.673862
0.985,2,4900.691786
0.3925,81,4900.697928
0.955,6,4900.726887
0.535,62,4900.743737
0.955,6,4900.768249
0.82,24,4900.780782
0.9025,13,4900.780782
0.9775,3,4900.7894
0.9325,9,4900.813311
0.985,2,4900.828444
0.955,6,4900.828444
0.9475,7,4900.882755
0.8875,15,4900.903695
0.805,26,4900.97938
0.8875,15,4900.997695
0.955,6,4901.025779
0.8725,17,4901.034093
0.0,120,4901.092223
0.9325,9,4901.099849
0.0,120,4901.10663
0.8725,17,4901.1681
0.91,12,4901.188701
0.0,120,4901.228528
0.94,8,4901.23853
0.0,120,4901.25963
0.9775,3,4901.282479
0.5575,59,4901.294766
0.9025,13,4901.294766
0.91,12,4901.324657
0.895,14,4901.341494
0.9175,11,4901.388925
0.7375,35,4901.395432
0.9325,9,4901.427902
0.9625,5,4901.4369
0.9325,9,4901.458339
0.82,24,4901.490193
0.805,26,4901.521115
0.0,120,4918.733867
0.0,120,4918.733867
0.49,68,4918.749214
0.97,4,4918.77622
0.8425,21,4918.787822
0.5275,63,4918.800083
0.9175,11,4918.816952
0.8725,17,4918.827443
0.985,2,4918.838033
0.745,34,4918.882784
0.9325,9,4918.899528
0.8425,21,4918.92736
0.91,12,4918.962931
0.9175,11,4918.999449
0.7525,33,4919.027399
0.64,48,4919.091698
0.3925,81,4919.104435
0.58,56,4919.160284
0.895,14,4919.19005
0.94,8,4919.2382
0.985,2,4919.254951
0.9775,3,4919.299417
0.8725,17,4919.299417
0.925,10,4919.367172
0.0,6,4919.40651
0.145,114,4919.459139
0.0,120,4919.478079
0.9325,9,4919.521597
0.8425,21,4919.538101
0.925,10,4919.544595
0.0,120,4919.544595
0.7,40,4919.558604
0.94,8,4919.584267
0.2875,95,4940.042333
0.9025,13,4940.050468
0.94,8,4940.088234
0.895,14,4940.144582
0.0,120,4940.16365
0.985,2,4940.16365
0.805,26,4940.177744
0.22,104,4940.198476
0.1825,109,4940.198476
0.97,4,4940.227557
0.94,8,4940.257804
0.9925,1,4940.263799
0.9625,5,4940.303857
0.6925,41,4940.312359
0.9175,11,4940.313447
0.85,20,4940.319951
0.865,18,4940.319951
0.955,6,4940.357455
0.0,43,4940.369599
0.0,120,4940.376891
0.0,30,4940.386992
0.955,6,4940.399042
0.97,4,4940.42081
0.94,8,4940.467165
0.0,10,4940.476307
0.9325,9,4940.502449
0.8275,23,4940.511997
0.0,4,4940.511997
0.9625,5,4940.547704
0.7375,35,4940.590086
0.9025,13,4940.597879
0.97,4,4940.615744
0.8125,25,4940.632013
0.9175,11,4940.669264
0.6475,47,4940.680136
0.985,2,4940.690206
0.715,38,4940.745298
0.9325,9,4940.751868
0.97,4,4940.779392
0.7675,31,4940.867555
0.6775,43,4940.867555
0.0,36,4940.894921
0.9625,5,4940.90945
0.0,120,4940.919422
0.955,6,4940.919422
0.43,76,4940.919422
0.7375,35,4940.971346
0.94,8,4940.990591
0.91,12,4941.005861
0.7525,33,4941.029267
0.0,120,4941.050941
0.8875,15,4941.050941
0.985,2,4957.137356
0.9475,7,4957.154444
0.88,16,4957.167923
0.8425,21,4957.167923
0.94,8,4957.181051
0.9625,5,4957.199284
0.8725,17,4957.276246
0.7825,29,4957.289814
0.835,22,4957.295949
0.7375,35,4957.335171
0.8575,19,4957.335171
0.9925,1,4957.349159
0.82,24,4957.370284
0.9325,9,4957.390784
0.955,6,4957.406909
0.895,14,4957.477128
0.4,80,4957.514263
0.0,120,4957.526742
0.97,4,4957.544708
0.865,18,4957.603478
0.415,78,4957.614625
0.7,40,4957.671776
0.64,48,4957.735846
0.8425,21,4957.746081
0.4,80,4957.800022
0.9775,3,4957.820419
0.8275,23,4957.827559
0.6175,51,4957.867675
0.8275,23,4957.899432
0.67,44,4957.906197
0.2725,97,4958.005837
0.76,32,4976.489352
0.9175,11,4976.496652
0.145,114,4976.515903
0.6625,45,4976.529534
0.0,120,4976.542603
0.715,38,4976.565087
0.9175,11,4976.577099
0.9775,3,4976.586113
0.925,10,4976.605368
0.8425,21,4976.632822
0.8575,19,4976.697227
0.1225,117,4976.730659
0.85,20,4976.769983
0.805,26,4976.779312
0.925,10,4976.806334
0.4075,79,4976.848036
0.6325,49,4976.882803
0.865,18,4976.907668
0.655,46,4976.907668
0.0,117,4976.95077
0.85,20,4976.958045
0.5275,63,4976.967099
0.9175,11,4976.993716
0.9475,7,4977.006323
0.94,8,4977.019305
0.0,120,4977.054478
0.895,14,4977.062965
0.805,26,4977.070091
0.8125,25,4977.087133
0.9175,11,4977.096127
0.6775,43,4977.096127
0.5875,55,4977.103319
0.97,4,4977.103319
0.7225,37,4977.121533
0.955,6,4977.15967
0.9475,7,4977.175153
0.8125,25,4977.187196
0.925,10,4977.200419
0.985,2,4977.210672
0.76,32,4977.281537
0.8125,25,4977.287703
0.94,8,4977.335014
0.88,16,4977.335014
0.0,32,4977.346364
0.8575,19,4977.369358
0.985,2,4977.384543
0.9625,5,4977.384543
0.9325,9,4977.405861
0.865,18,4992.51445
0.73,36,4992.529522
0.745,34,4992.529522
0.94,8,4992.537421
0.865,18,4992.563097
0.895,14,4992.577105
0.955,6,4992.577105
0.9925,1,4992.584152
0.925,10,4992.646074
0.985,2,4992.657978
0.9775,3,4992.676401
0.4825,69,4992.714123
0.8425,21,4992.725667
0.9925,1,4992.725667
0.775,30,4992.734169
0.985,2,4992.746647
0.925,10,4992.754149
0.4975,67,4992.775158
0.9625,5,4992.783221
0.9175,11,4992.807648
0.925,10,4992.84979
0.91,12,4992.883379
0.94,8,4992.89741
0.5425,61,4992.916857
0.52,64,4992.9634
0.73,36,4993.095036
0.9475,7,4993.13615
0.0,120,4993.152446
0.895,14,4993.238291
0.2575,99,4993.313507
0.0,25,4993.402829
0.0,120,4993.410346
0.46,72,4993.451062
0.985,2,5014.299394
0.9175,11,5014.322614
0.955,6,5014.362593
0.1975,107,5014.393709
0.8125,25,5014.414376
0.7075,39,5014.423748
0.9325,9,5014.430807
0.9475,7,5014.442516
0.9475,7,5014.471313
0.0,120,5014.471313
0.94,8,5014.531153
0.9775,3,5014.551264
0.1825,109,5014.564758
0.205,106,5014.64103
0.9175,11,5014.665553
0.0,120,5014.688037
0.9475,7,5014.688037
0.58,56,5014.72648
0.0,36,5014.72648
0.955,6,5014.769345
0.985,2,5014.785936
0.8875,15,5014.799528
0.61,52,5014.820216
0.6625,45,5014.83024
0.9775,3,5014.844256
0.97,4,5014.858279
0.0,120,5014.869825
0.7975,27,5014.880136
0.9625,5,5014.887145
0.97,4,5014.918539
0.0,26,5014.994891
0.8875,15,5014.994891
0.9325,9,5015.052905
0.82,24,5015.083097
0.88,16,5015.097614
0.61,52,5015.108602
0.715,38,5015.133429
0.9175,11,5015.170056
0.925,10,5015.179919
0.985,2,5015.197586
0.0,20,5015.204607
0.91,12,5015.23758
0.0,88,5015.23758
0.37,84,5030.782421
0.775,30,5030.805171
0.0,120,5030.805171
0.88,16,5030.812891
0.9475,7,5030.850007
0.7975,27,5030.873914
0.88,16,5030.930727
0.7375,35,5030.95496
0.865,18,5030.967457
0.6175,51,5031.003469
0.7825,29,5031.015489
0.7675,31,5031.024946
0.2275,103,5031.024946
0.9925,1,5031.033153
0.28,96,5031.033153
0.9625,5,5031.061585
0.865,18,5031.070914
0.9175,11,5031.076818
0.985,2,5031.085562
0.9775,3,5031.101573
0.4675,71,5031.147462
0.8425,21,5031.159283
0.8725,17,5031.165972
0.985,2,5031.172791
0.97,4,5031.172791
0.7075,39,5031.172791
0.9775,3,5031.189172
0.955,6,5031.213344
0.9325,9,5031.224824
0.58,56,5031.231322
0.745,34,5031.231322
0.76,32,5031.319113
0.8575,19,5031.319113
0.865,18,5031.330847
0.715,38,5031.346937
0.9775,3,5031.353652
0.8575,19,5031.362576
0.9025,13,5031.4279
0.8575,19,5031.471044
0.4825,69,5031.486889
0.8875,15,5031.621103
0.865,18,5031.627618
0.595,54,5031.633806
0.64,48,5045.725451
0.9625,5,5045.750844
0.8275,23,5045.791443
0.0,120,5045.809185
0.925,10,5045.817931
0.745,34,5045.853677
0.9025,13,5045.876073
0.805,26,5045.961272
0.775,30,5045.997821
0.94,8,5046.018307
0.955,6,5046.054117
0.0,120,5046.065679
0.7375,35,5046.065679
0.0,120,5046.065679
0.9625,5,5046.09968
0.0,120,5046.132851
0.0,120,5046.132851
0.88,16,5046.157909
0.9925,1,5046.164623
0.9175,11,5046.171637
0.955,6,5046.171637
0.0,16,5046.171637
0.9925,1,5046.180848
0.955,6,5046.243039
0.0,120,5046.266358
0.925,10,5046.305291
0.565,58,5046.422273
0.7675,31,5046.422273
0.9925,1,5046.429186
0.0,120,5046.461902
0.8575,19,5046.462901
0.73,36,5046.462901
0.67,44,5046.480067
0.9475,7,5046.489787
0.685,42,5046.505246
0.925,10,5062.174205
0.9325,9,5062.185955
0.88,16,5062.220325
0.7825,29,5062.255012
0.0,109,5062.279891
0.88,16,5062.297168
0.925,10,5062.352291
0.8875,15,5062.379491
0.925,10,5062.417104
0.655,46,5062.417104
0.445,74,5062.436408
0.6625,45,5062.445769
0.7,40,5062.445769
0.7525,33,5062.454679
0.9175,11,5062.491516
0.91,12,5062.518504
0.0,120,5062.572923
0.0,20,5062.581779
0.94,8,5062.593691
0.745,34,5062.614393
0.655,46,5062.621999
0.955,6,5062.627169
0.8575,19,5062.636966
0.9775,3,5062.649699
0.9475,7,5062.67637
0.0,120,5062.895997
0.0,55,5062.919908
0.6625,45,5062.952511
0.97,4,5062.975141
0.3325,89,5080.626135
0.8575,19,5080.626135
0.9925,1,5080.633439
0.9925,1,5080.633439
0.955,6,5080.665326
0.9475,7,5080.672649
0.97,4,5080.690471
0.97,4,5080.695784
0.955,6,5080.731767
0.4075,79,5080.737752
0.9925,1,5080.747529
0.1675,111,5080.774984
0.97,4,5080.774984
0.9025,13,5080.787279
0.685,42,5080.793565
0.0,120,5080.817972
0.97,4,5080.83833
0.2575,99,5080.844956
0.985,2,5080.852424
0.925,10,5080.867566
0.97,4,5080.878169
0.94,8,5080.878169
0.94,8,5080.906561
0.925,10,5080.949543
0.91,12,5080.959538
0.6025,53,5080.969704
0.0,120,5081.023273
0.0,120,5081.033591
0.8725,17,5081.086467
0.9025,13,5081.126078
0.775,30,5081.139487
0.9775,3,5081.156164
0.805,26,5081.170102
0.985,2,5081.184234
0.61,52,5081.190454
0.9475,7,5081.198363
0.985,2,5081.211503
0.9025,13,5081.24723
0.9325,9,5081.260043
0.97,4,5081.283423
0.9625,5,5081.297962
0.0,16,5081.305104
0.895,14,5081.317976
0.64,48,5081.32512
0.88,16,5081.396062
0.82,24,5081.431965
0.9325,9,5081.483211
0.0,120,5097.779444
0.6325,49,5097.792772
0.97,4,5097.808159
0.97,4,5097.823555
0.0,90,5097.83939
0.0,120,5097.856696
0.0,120,5097.917861
0.5125,65,5097.939434
0.9775,3,5097.959542
0.8575,19,5097.982924
0.8875,15,5098.008109
0.9475,7,5098.020571
0.5725,57,5098.054129
0.0,120,5098.085548
0.805,26,5098.124205
0.91,12,5098.146022
0.97,4,5098.171203
0.9175,11,5098.20043
0.7075,39,5098.26165
0.0,120,5098.293134
0.9175,11,5098.330705
0.0,120,5098.365088
0.8875,15,5098.405173
0.9625,5,5098.437665
0.5275,63,5098.44455
0.91,12,5098.460742
0.0,19,5098.470766
0.685,42,5098.47792
0.9325,9,5098.504127
0.2275,103,5098.512047
0.97,4,5098.528376
0.895,14,5098.56442
0.8875,15,5117.586344
0.8875,15,5117.603289
0.0,120,5117.613415
0.0,120,5117.646628
0.7825,29,5117.647734
0.9475,7,5117.666792
0.9175,11,5117.689215
0.955,6,5117.689215
0.9025,13,5117.731546
0.8875,15,5117.766504
0.91,12,5117.766504
0.9475,7,5117.779206
0.9925,1,5117.787052
0.9775,3,5117.787052
0.94,8,5117.817458
0.0,120,5117.869339
0.8575,19,5117.931546
0.0,120,5117.942579
0.0,69,5117.996316
0.7825,29,5118.065118
0.0,95,5118.080874
0.6625,45,5118.088296
0.3625,85,5118.142372
0.0,37,5118.173404
0.0,120,5118.196216
0.925,10,5118.2039
0.505,66,5118.2039
0.97,4,5118.228251
0.7825,29,5118.244229
0.0,29,5118.250692
0.955,6,5118.269358
0.9775,3,5118.278616
0.6775,43,5118.278616
0.91,12,5118.336202
0.9175,11,5118.336202
0.835,22,5134.354915
0.94,8,5134.363997
0.5425,61,5134.416721
0.9325,9,5134.426949
0.9925,1,5134.426949
0.0,120,5134.433746
0.8725,17,5134.481368
0.9175,11,5134.559379
0.8425,21,5134.567093
0.9325,9,5134.630453
0.4375,75,5134.643939
0.5275,63,5134.685813
0.9475,7,5134.711487
0.97,4,5134.717925
0.415,78,5134.717925
0.0,120,5134.734207
0.985,2,5134.750261
0.55,60,5134.759995
0.985,2,5134.767843
0.355,86,5134.779456
0.0,7,5134.779456
0.925,10,5134.791837
0.9325,9,5134.791837
0.94,8,5134.828488
0.8875,15,5134.874813
0.895,14,5134.881792
0.8875,15,5134.887932
0.8125,25,5134.914561
0.9475,7,5134.922299
0.9625,5,5134.954939
0.88,16,5134.979271
0.0,28,5135.06252
0.145,114,5135.208669
0.0,120,5152.802045
0.9175,11,5152.836264
0.67,44,5152.919448
0.0,120,5152.944507
0.0,72,5152.962378
0.475,70,5152.975076
0.0,120,5153.008094
0.9175,11,5153.0176
0.9475,7,5153.057962
0.715,38,5153.057962
0.715,38,5153.098212
0.895,14,5153.098212
0.0,120,5153.105122
0.985,2,5153.117675
0.0,4,5153.124302
0.925,10,5153.124302
0.0,120,5153.161054
0.85,20,5153.244961
0.6025,53,5153.252604
0.985,2,5153.261816
0.625,50,5153.272763
0.0,24,5153.272763
0.7975,27,5153.289524
0.9625,5,5153.30719
0.0,120,5153.315624
0.745,34,5153.315624
0.955,6,5153.315624
0.925,10,5153.323504
0.9925,1,5153.323504
0.0,44,5153.339285
0.955,6,5153.350048
0.97,4,5153.350048
0.895,14,5153.355472
0.97,4,5153.367114
0.9325,9,5153.377848
0.8875,15,5153.384803
0.985,2,5153.399529
0.9475,7,5153.416421
0.9325,9,5153.43976
0.955,6,5153.43976
0.8875,15,5153.446136
0.955,6,5153.472565
0.955,6,5153.479504
0.6175,51,5153.491055
0.76,32,5153.517048
0.9475,7,5153.518056
0.8875,15,5153.529339
0.9475,7,5153.537431
0.9475,7,5153.579333
0.7225,37,5153.600885
0.9175,11,5153.624321
0.9325,9,5167.113104
0.955,6,5167.146515
0.82,24,5167.159292
0.76,32,5167.163958
0.0,120,5167.178612
0.9625,5,5167.178612
0.805,26,5167.205158
0.9325,9,5167.232396
0.955,6,5167.248024
0.9175,11,5167.259193
0.9625,5,5167.266048
0.97,4,5167.288569
0.8725,17,5167.345403
0.9625,5,5167.373781
0.7375,35,5167.405359
0.94,8,5167.431627
0.3925,81,5167.444992
0.955,6,5167.444992
0.805,26,5167.452833
0.0,120,5167.560355
0.34,88,5167.574252
0.895,14,5167.574252
0.985,2,5167.587549
0.0,120,5167.594043
0.0,51,5167.620446
0.94,8,5167.620446
0.94,8,5167.633771
0.82,24,5167.640302
0.0,120,5167.664122
0.9325,9,5167.697697
0.94,8,5167.716922
0.91,12,5167.729706
0.8575,19,5167.752767
0.7075,39,5167.760681
0.8275,23,5167.8201
0.925,10,5167.827905
0.865,18,5167.83803
0.91,12,5167.83803
0.8275,23,5167.85942
0.8875,15,5167.927984
0.8875,15,5167.927984
0.76,32,5167.935039
0.9625,5,5167.976718
0.0,7,5184.472915
0.715,38,5184.481747
0.9625,5,5184.502872
0.91,12,5184.511366
0.955,6,5184.52185
0.1,120,5184.52185
0.5425,61,5184.542681
0.7675,31,5184.559209
0.94,8,5184.567801
0.9475,7,5184.567801
0.91,12,5184.590483
0.9475,7,5184.619547
0.94,8,5184.626075
0.6475,47,5184.647607
0.9475,7,5184.664726
0.955,6,5184.664726
0.895,14,5184.682
0.97,4,5184.703611
0.94,8,5184.710831
0.7225,37,5184.734464
0.0,31,5184.746314
0.985,2,5184.760072
0.91,12,5184.808464
0.0,120,5184.808464
0.8875,15,5184.808464
0.91,12,5184.840668
0.64,48,5184.841847
0.7375,35,5184.87203
0.9325,9,5184.87203
0.985,2,5184.972189
0.6025,53,5185.006781
0.88,16,5185.017987
0.91,12,5185.017987
0.94,8,5185.026739
0.8575,19,5185.070442
0.9325,9,5185.08492
0.865,18,5185.109398
0.8425,21,5185.160362
0.9325,9,5185.172453
0.85,20,5185.219818
0.0,120,5185.226245
0.685,42,5185.307195
0.82,24,5185.314987
0.985,2,5185.32788
0.0,78,5185.32788
0.925,10,5185.367983
0.79,28,5185.402757
0.835,22,5200.580504
0.64,48,5200.596478
0.9025,13,5200.603609
0.9625,5,5200.634306
0.9175,11,5200.658602
0.0,120,5200.675236
0.9625,5,5200.675236
0.9025,13,5200.68954
0.955,6,5200.721812
0.355,86,5200.733354
0.955,6,5200.740851
0.91,12,5200.782045
0.9475,7,5200.809832
0.3475,87,5200.809832
0.985,2,5200.822573
0.9175,11,5200.822573
0.8725,17,5200.84785
0.4525,73,5200.864732
0.955,6,5200.864732
0.9775,3,5200.876961
0.0,120,5200.883462
0.9175,11,5200.902441
0.94,8,5200.91791
0.94,8,5200.925411
0.7975,27,5200.935893
0.475,70,5200.953875
0.835,22,5200.953875
0.895,14,5200.953875
0.925,10,5200.960373
0.5125,65,5200.967359
0.9175,11,5200.98966
0.9325,9,5200.996147
0.8575,19,5201.003389
0.9775,3,5201.010017
0.9025,13,5201.010017
0.9025,13,5201.040992
0.88,16,5201.06053
0.9475,7,5201.082624
0.8875,15,5201.103981
0.8125,25,5201.155943
0.5725,57,5201.169311
0.9175,11,5201.169311
0.9775,3,5201.185744
0.8275,23,5201.202552
0.685,42,5201.254757
