#{"t_start": 1769548066.3942976, "env_id": "None"}
r,l,t
0.9775,3,26621.632056
0.9775,3,26621.632083
0.7375,35,26621.632099
0.9475,7,26621.636589
0.97,4,26621.641326
0.895,14,26628.495759
0.91,12,26628.495809
0.91,12,26628.504837
0.0,120,26628.512307
0.445,74,26628.51762
0.8275,23,26628.526193
0.925,10,26628.528808
0.805,26,26628.553843
0.2875,95,26628.558509
0.0,120,26628.565289
0.73,36,26628.576736
0.5725,57,26628.581944
0.895,14,26628.586834
0.9025,13,26628.589657
0.9625,5,26628.596673
0.775,30,26628.599691
0.0,4,26628.602474
0.76,32,26628.602506
0.8875,15,26628.605312
0.94,8,26628.619968
0.9175,11,26628.628599
0.88,16,26628.635008
0.835,22,26628.639843
0.0,53,26628.63987
0.8425,21,26628.648943
0.925,10,26628.651962
0.925,10,26628.658733
0.925,10,26628.670962
0.9175,11,26628.675561
0.865,18,26628.680122
0.0,120,26628.684765
0.94,8,26628.705058
0.7225,37,26628.705097
0.0,120,26628.718148
0.5425,61,26628.721456
0.9325,9,26628.726009
0.9775,3,26628.732559
0.7525,33,26628.735118
0.895,14,26628.737662
0.0,120,26628.746097
0.8875,15,26628.753212
0.7075,39,26628.761834
0.94,8,26628.764665
0.88,16,26628.769438
0.91,12,26636.205521
0.85,20,26636.205573
0.7975,27,26636.208143
0.0,120,26636.214459
0.97,4,26636.217813
0.9475,7,26636.222498
0.955,6,26636.229274
0.775,30,26636.23203
0.805,26,26636.281703
0.8875,15,26636.284548
0.79,28,26636.284576
0.91,12,26636.28914
0.97,4,26636.293705
0.76,32,26636.300746
0.46,72,26636.305676
0.7825,29,26636.305705
0.9475,7,26636.30572
0.9775,3,26636.312362
0.955,6,26636.318822
0.91,12,26636.321579
0.0,120,26636.330202
0.805,26,26636.344106
0.925,10,26636.344154
0.955,6,26636.347227
0.88,16,26636.351998
0.2575,99,26636.364609
0.9175,11,26636.371271
0.91,12,26636.371299
0.115,118,26636.371314
0.9775,3,26636.37788
0.9325,9,26636.384616
0.9475,7,26636.387218
0.6475,47,26636.393902
0.9625,5,26636.396717
0.955,6,26636.401238
0.91,12,26636.405924
0.79,28,26636.41482
0.925,10,26636.417802
0.97,4,26636.424094
0.8875,15,26636.44029
0.67,44,26636.445721
0.9175,11,26636.450958
0.0,86,26636.456142
0.955,6,26636.468904
0.9025,13,26636.47161
0.7675,31,26636.474396
0.955,6,26636.482991
0.8725,17,26636.485717
0.955,6,26636.498562
0.61,52,26636.515086
0.7825,29,26636.515115
0.8425,21,26644.528437
0.2575,99,26644.533357
0.0,120,26644.539892
0.7525,33,26644.547208
0.8575,19,26644.557513
0.0,84,26644.562144
0.9325,9,26644.56681
0.805,26,26644.573414
0.0,120,26644.576092
0.985,2,26644.57928
0.94,8,26644.585892
0.8275,23,26644.585923
0.985,2,26644.591985
0.955,6,26644.596555
0.0,120,26644.606286
0.9475,7,26644.620556
0.0,83,26644.620659
0.8875,15,26644.626197
0.91,12,26644.634679
0.9175,11,26644.637321
0.655,46,26644.647924
0.625,50,26644.700638
0.8275,23,26644.719674
0.9325,9,26644.719706
0.9025,13,26644.746577
0.31,92,26644.749319
0.685,42,26644.757814
0.64,48,26644.762555
0.625,50,26644.762585
0.9775,3,26644.765211
0.835,22,26644.767921
0.955,6,26644.780806
0.9325,9,26644.783495
0.0,120,26644.786107
0.91,12,26644.793603
0.9625,5,26644.801028
0.9475,7,26644.801064
0.505,66,26644.803889
0.88,16,26644.803917
0.9925,1,26644.806585
0.9325,9,26644.809174
0.97,4,26644.811782
0.955,6,26644.818494
0.925,10,26644.828944
0.2575,99,26644.831791
0.94,8,26644.836454
0.8575,19,26644.852978
0.895,14,26644.861741
0.79,28,26644.864293
0.7825,29,26652.726543
0.0,120,26652.734934
0.0,120,26652.758904
0.925,10,26652.780102
0.9925,1,26652.782905
0.4,80,26652.787844
0.82,24,26652.790412
0.0,120,26652.806665
0.9025,13,26652.819778
0.7,40,26652.826044
0.925,10,26652.839026
0.9625,5,26652.839076
0.6025,53,26652.848814
0.9625,5,26652.85352
0.5275,63,26652.86209
0.94,8,26652.870713
0.16,112,26652.870749
0.9025,13,26652.877336
0.9925,1,26652.880154
0.2275,103,26652.895002
0.9025,13,26652.899475
0.985,2,26652.904204
0.7375,35,26652.904231
0.6025,53,26652.919215
0.9025,13,26652.924251
0.0,120,26652.993848
0.0,120,26653.001396
0.6175,51,26653.014669
0.9175,11,26653.025618
0.0,120,26653.030543
0.6475,47,26653.03997
0.6475,47,26653.040004
0.88,16,26661.363851
0.9325,9,26661.373213
0.91,12,26661.379898
0.0,120,26661.41467
0.8725,17,26661.417918
0.4375,75,26661.430696
0.0,40,26661.433707
0.94,8,26661.433735
0.0,120,26661.452671
0.925,10,26661.452704
0.6025,53,26661.457878
0.8875,15,26661.467392
0.9475,7,26661.469989
0.0,120,26661.474668
0.9175,11,26661.483805
0.9475,7,26661.486647
0.0,120,26661.493376
0.865,18,26661.496979
0.97,4,26661.497007
0.985,2,26661.49977
0.91,12,26661.52459
0.8125,25,26661.527216
0.1075,119,26661.538204
0.9625,5,26661.538233
0.925,10,26661.547146
0.97,4,26661.547179
0.6025,53,26661.55602
0.805,26,26661.556052
0.94,8,26661.564631
0.9325,9,26661.567242
0.67,44,26661.576674
0.7,40,26661.576714
0.0,120,26661.581283
0.985,2,26661.58131
0.91,12,26661.584616
0.955,6,26661.591161
0.955,6,26661.59626
0.9325,9,26661.617361
0.595,54,26661.624167
0.85,20,26661.628797
0.985,2,26661.633277
0.9475,7,26661.633305
0.775,30,26661.638038
0.0,120,26661.640615
0.7975,27,26661.647983
0.0,120,26661.650728
0.9625,5,26661.654229
0.94,8,26661.658945
0.925,10,26661.658973
0.985,2,26668.833731
0.6025,53,26668.833782
0.955,6,26668.874921
0.9175,11,26668.877504
0.97,4,26668.884045
0.9625,5,26668.888538
0.9175,11,26668.891165
0.0,120,26668.899883
0.0,6,26668.905028
0.745,34,26668.907789
0.94,8,26668.918714
0.7375,35,26668.918756
0.97,4,26668.927097
0.9175,11,26668.931827
0.9325,9,26668.938679
0.85,20,26668.951568
0.9925,1,26668.954432
0.7825,29,26668.957277
0.9625,5,26668.966018
0.955,6,26668.978559
0.8425,21,26669.001333
0.955,6,26669.013976
0.7,40,26669.016862
0.73,36,26669.019421
0.1,120,26669.034135
0.9325,9,26669.036784
0.985,2,26669.03937
0.925,10,26669.04214
0.0,120,26669.044824
0.985,2,26669.048153
0.0,120,26669.071295
0.895,14,26669.07837
0.895,14,26669.081097
0.9475,7,26669.087503
0.925,10,26669.100569
0.9025,13,26669.109302
0.91,12,26669.126064
0.0,120,26669.126094
0.0,120,26669.129816
0.9775,3,26669.135103
0.0,120,26669.140068
0.88,16,26669.147469
0.9475,7,26677.804832
0.0,120,26677.807845
0.88,16,26677.818182
0.94,8,26677.826894
0.34,88,26677.831543
0.1675,111,26677.838166
0.865,18,26677.840845
0.97,4,26677.840872
0.9475,7,26677.843549
0.8575,19,26677.860685
0.9775,3,26677.867199
0.7,40,26677.873754
0.8425,21,26677.88429
0.9475,7,26677.888966
0.865,18,26677.938776
0.88,16,26677.955992
0.0,43,26677.968588
0.0,120,26677.971188
0.175,110,26677.974422
0.0,120,26677.993238
0.895,14,26678.000465
0.94,8,26678.019953
0.9025,13,26678.024559
0.6025,53,26678.035364
0.7225,37,26678.040059
0.0,120,26678.042803
0.775,30,26678.04283
0.9625,5,26678.054584
0.355,86,26678.065296
0.0,25,26678.076017
0.9175,11,26678.078639
0.9925,1,26678.081441
0.9325,9,26678.085861
0.8425,21,26678.088758
0.0,120,26678.091741
0.9475,7,26678.105736
0.0,120,26678.114663
0.925,10,26678.114691
0.895,14,26678.122403
0.955,6,26678.122438
0.9925,1,26678.125191
0.0,6,26678.131969
0.94,8,26686.486399
0.7975,27,26686.489208
0.985,2,26686.493797
0.0,120,26686.493826
0.94,8,26686.497063
0.97,4,26686.503658
0.7,40,26686.52211
0.0,90,26686.526685
0.8875,15,26686.529559
0.85,20,26686.532178
0.955,6,26686.53671
0.91,12,26686.555264
0.0,120,26686.559883
0.4225,77,26686.567226
0.865,18,26686.571817
0.0,18,26686.6076
0.6475,47,26686.607645
0.8125,25,26686.612228
0.925,10,26686.628763
0.79,28,26686.633377
0.9775,3,26686.639984
0.0,120,26686.644944
0.9475,7,26686.644972
0.0,15,26686.644987
0.985,2,26686.650141
0.0,120,26686.690621
0.895,14,26686.707047
0.895,14,26686.711708
0.9325,9,26686.711737
0.88,16,26686.716203
0.0,120,26686.762815
0.7225,37,26686.762847
0.0,120,26686.770122
0.9625,5,26686.775431
0.9325,9,26686.786689
0.0,120,26686.795831
0.925,10,26695.879866
0.0,6,26695.895589
0.0,120,26695.902335
0.58,56,26695.9097
0.0,59,26695.912362
0.0,120,26695.912404
0.7825,29,26695.917721
0.9625,5,26695.924683
0.0,24,26695.924711
0.895,14,26695.929786
0.9625,5,26695.929816
0.0,120,26695.938718
0.91,12,26695.941915
0.865,18,26695.946748
0.9475,7,26695.955457
0.955,6,26695.96033
0.895,14,26695.963001
0.8725,17,26695.969723
0.9625,5,26695.974333
0.97,4,26695.978885
0.9775,3,26695.981532
0.91,12,26695.985646
0.0,120,26695.99067
0.0,64,26695.997885
0.0,26,26696.004593
0.8575,19,26696.007227
0.9325,9,26696.011876
0.73,36,26696.011905
0.9625,5,26696.016677
0.88,16,26696.019365
0.895,14,26696.019407
0.9625,5,26696.019427
0.97,4,26696.027973
0.205,106,26696.030719
0.94,8,26696.03554
0.8125,25,26696.042109
0.91,12,26696.046877
0.925,10,26696.051394
0.9325,9,26696.05592
0.9625,5,26696.062536
0.0,120,26696.067049
0.88,16,26696.067075
0.9625,5,26696.074366
0.775,30,26696.0809
0.7675,31,26696.083527
0.9175,11,26696.101932
0.9325,9,26696.104699
0.76,32,26696.117048
0.94,8,26696.119764
0.88,16,26696.122807
0.985,2,26696.122833
0.82,24,26696.125556
0.925,10,26696.128254
0.9325,9,26696.140928
0.715,38,26696.14544
0.9175,11,26696.181372
0.9025,13,26696.184071
0.9775,3,26696.191189
0.865,18,26696.198368
0.8275,23,26702.726795
0.925,10,26702.726846
0.94,8,26702.729845
0.88,16,26702.729872
0.0,120,26702.740506
0.595,54,26702.740536
0.9175,11,26702.751804
0.0,120,26702.754467
0.955,6,26702.754494
0.955,6,26702.766192
0.895,14,26702.784823
0.865,18,26702.803728
0.7225,37,26702.812719
0.895,14,26702.817766
0.0,120,26702.82265
0.7225,37,26702.837942
0.0,120,26702.842543
0.0,13,26702.847959
0.0,120,26702.868974
0.9925,1,26702.872452
0.49,68,26702.883022
0.7,40,26702.901675
0.6625,45,26702.906116
0.7825,29,26702.906144
0.895,14,26702.914565
0.6925,41,26702.914598
0.9625,5,26702.919347
0.9475,7,26702.929988
0.955,6,26702.942788
0.8725,17,26702.94537
0.0,120,26702.958256
0.8425,21,26702.961745
0.9775,3,26702.968209
0.0,120,26702.970932
0.6475,47,26702.978316
0.8875,15,26702.978345
0.0,120,26702.996918
0.97,4,26703.006176
0.0,17,26703.006203
0.0,120,26711.367797
0.6625,45,26711.379937
0.97,4,26711.379983
0.955,6,26711.380001
0.0,83,26711.384526
0.835,22,26711.387153
0.805,26,26711.390021
0.7525,33,26711.394416
0.9775,3,26711.397113
0.9625,5,26711.397142
0.94,8,26711.400016
0.9925,1,26711.402512
0.9625,5,26711.413464
0.88,16,26711.461378
0.9625,5,26711.472372
0.8125,25,26711.48605
0.8425,21,26711.492464
0.7675,31,26711.499246
0.9025,13,26711.503689
0.3025,93,26711.506369
0.0,120,26711.511662
0.94,8,26711.522585
0.9475,7,26711.537122
0.9025,13,26711.539739
0.0,31,26711.55476
0.55,60,26711.5548
0.5275,63,26711.554815
0.9175,11,26711.579798
0.895,14,26711.586727
0.955,6,26711.593357
0.0,120,26711.608297
0.9475,7,26711.608332
0.745,34,26711.615769
0.9025,13,26711.63656
0.0,120,26711.639185
0.64,48,26711.644458
0.88,16,26711.650815
0.0,120,26711.667952
0.9175,11,26711.667979
0.0,55,26711.677052
0.0,120,26711.685095
0.835,22,26711.690453
0.9025,13,26719.680201
0.3175,91,26719.68513
0.895,14,26719.691675
0.97,4,26719.700056
0.925,10,26719.702695
0.925,10,26719.723016
0.8125,25,26719.740395
0.745,34,26719.740445
0.9925,1,26719.743429
0.0,120,26719.743458
0.9925,1,26719.746841
0.985,2,26719.751318
0.0,120,26719.757906
0.9325,9,26719.763304
0.6175,51,26719.768022
0.9475,7,26719.774407
0.9025,13,26719.795008
0.295,94,26719.80143
0.0,120,26719.875458
0.2725,97,26719.879092
0.835,22,26719.890169
0.58,56,26719.890197
0.475,70,26719.896976
0.94,8,26719.907548
0.8875,15,26719.910148
0.0,106,26719.910183
0.565,58,26719.9187
0.595,54,26719.921439
0.9475,7,26719.924091
0.91,12,26719.924118
0.97,4,26719.935256
0.925,10,26719.944287
0.955,6,26719.949328
0.9475,7,26719.963692
0.925,10,26719.966273
0.0,120,26719.979046
0.0,32,26719.984359
0.0,28,26719.986934
0.955,6,26719.993544
0.97,4,26719.996162
0.9325,9,26728.718837
0.9175,11,26728.721508
0.985,2,26728.726132
0.6325,49,26728.738317
0.1525,113,26728.740966
0.0,17,26728.755575
0.9325,9,26728.7602
0.925,10,26728.780625
0.0,120,26728.783296
0.9625,5,26728.794894
0.2875,95,26728.79493
0.0,120,26728.807719
0.52,64,26728.811233
0.9025,13,26728.81388
0.6775,43,26728.822374
0.955,6,26728.822409
0.55,60,26728.822424
0.0,68,26728.822436
0.8575,19,26728.839078
0.9325,9,26728.841955
0.9325,9,26728.841984
0.8875,15,26728.844596
0.97,4,26728.853241
0.8725,17,26728.859746
0.925,10,26728.8646
0.0,120,26728.864629
0.85,20,26728.868051
0.5575,59,26728.872764
0.9625,5,26728.872792
0.0,120,26728.885986
0.745,34,26728.892104
0.9325,9,26728.894917
0.88,16,26728.906616
0.88,16,26728.906651
0.955,6,26728.911311
0.865,18,26728.913883
0.97,4,26728.916551
0.415,78,26728.937735
0.52,64,26728.977577
0.79,28,26729.003641
0.595,54,26729.01062
0.9325,9,26729.023065
0.91,12,26736.211187
0.91,12,26736.224601
0.595,54,26736.237428
0.37,84,26736.24272
0.8875,15,26736.247549
0.25,100,26736.273803
0.9775,3,26736.280535
0.55,60,26736.285249
0.82,24,26736.292274
0.0,13,26736.313048
0.925,10,26736.313082
0.6775,43,26736.320113
0.31,92,26736.324774
0.0,120,26736.350071
0.895,14,26736.353352
0.985,2,26736.35594
0.1675,111,26736.360627
0.835,22,26736.365178
0.0,120,26736.365207
0.0,120,26736.37027
0.5575,59,26736.379743
0.9475,7,26736.382364
0.955,6,26736.385026
0.8725,17,26736.393712
0.0,120,26736.411812
0.9625,5,26736.423692
0.8275,23,26736.430527
0.7,40,26736.447483
0.79,28,26736.456269
0.6775,43,26736.459086
0.94,8,26736.4734
0.475,70,26736.473429
0.82,24,26736.484086
0.91,12,26745.012681
0.7975,27,26745.01941
0.0,120,26745.023877
0.0,120,26745.093661
0.0,34,26745.120702
0.58,56,26745.127686
0.88,16,26745.132275
0.7225,37,26745.138897
0.1,120,26745.141629
0.0,120,26745.176825
0.985,2,26745.182045
0.9925,1,26745.184736
0.0,120,26745.19362
0.0,120,26745.196971
0.9625,5,26745.208602
0.3625,85,26745.221086
0.0,120,26745.238012
0.85,20,26745.243262
0.9175,11,26745.245922
0.805,26,26745.245951
0.9625,5,26745.250502
0.955,6,26745.260286
0.8125,25,26745.265112
0.925,10,26745.281782
0.0,120,26745.288572
0.955,6,26745.296071
0.94,8,26745.315611
0.1225,117,26745.318215
0.9475,7,26754.107254
0.64,48,26754.143685
0.1375,115,26754.152182
0.1375,115,26754.163105
0.16,112,26754.166153
0.0,120,26754.171082
0.985,2,26754.171111
0.4975,67,26754.17579
0.97,4,26754.18308
0.0,120,26754.185768
0.8875,15,26754.191083
0.94,8,26754.196195
0.6625,45,26754.208915
0.94,8,26754.208949
0.835,22,26754.247418
0.91,12,26754.264309
0.8575,19,26754.280487
0.6025,53,26754.295712
0.67,44,26754.310397
0.0,120,26754.317041
0.0,120,26754.320412
0.535,62,26754.341466
0.9775,3,26754.348369
0.9625,5,26754.358978
0.0,120,26754.361548
0.13,116,26754.376555
0.61,52,26754.381444
0.925,10,26754.386859
0.91,12,26754.389501
0.9475,7,26754.396675
0.9325,9,26754.403555
0.865,18,26762.385851
0.5425,61,26762.412646
0.0,105,26762.417084
0.97,4,26762.421775
0.49,68,26762.421805
0.9475,7,26762.440312
0.0,120,26762.444937
0.0,120,26762.47363
0.0,107,26762.478881
0.325,90,26762.481563
0.9775,3,26762.48159
0.88,16,26762.512006
0.0,120,26762.520614
0.7075,39,26762.528408
0.925,10,26762.537511
0.625,50,26762.550704
0.895,14,26762.555305
0.8875,15,26762.563672
0.8275,23,26762.617411
0.865,18,26762.624236
0.8875,15,26762.62715
0.265,98,26762.637106
0.9775,3,26762.637158
0.0,120,26762.648169
0.9625,5,26762.648199
0.9025,13,26762.651531
0.0,120,26762.656263
0.97,4,26762.659535
0.0,120,26762.6645
0.8575,19,26762.673498
0.85,20,26762.694161
0.9175,11,26770.634884
0.1825,109,26770.634934
0.355,86,26770.645545
0.94,8,26770.650406
0.0,120,26770.663564
0.91,12,26770.676501
0.6475,47,26770.68122
0.4675,71,26770.681253
0.9625,5,26770.694277
0.625,50,26770.706969
0.0,120,26770.721588
0.9325,9,26770.726856
0.865,18,26770.733357
0.985,2,26770.737959
0.64,48,26770.742493
0.49,68,26770.753532
0.925,10,26770.760447
0.565,58,26770.764985
0.9775,3,26770.771619
0.9475,7,26770.77599
0.91,12,26770.78072
0.94,8,26770.795881
0.76,32,26770.795915
0.97,4,26770.804695
0.865,18,26770.813362
0.6625,45,26770.827717
0.8275,23,26770.832189
0.925,10,26770.834833
0.9325,9,26770.847188
0.9775,3,26770.853789
0.0,120,26770.858365
0.9775,3,26770.865804
0.0,120,26770.865844
0.265,98,26770.902328
0.9775,3,26770.908899
0.8425,21,26770.913344
0.0,120,26770.915967
0.5575,59,26779.651778
0.9325,9,26779.656615
0.0,120,26779.662141
0.0,114,26779.662178
0.9775,3,26779.662192
0.625,50,26779.675534
0.9475,7,26779.678096
0.9475,7,26779.69071
0.82,24,26779.709892
0.8725,17,26779.714398
0.0,120,26779.737189
0.61,52,26779.754994
0.91,12,26779.765883
0.355,86,26779.774545
0.58,56,26779.785155
0.9325,9,26779.785183
0.985,2,26779.789895
0.9775,3,26779.792457
0.0,120,26779.799122
0.97,4,26779.802395
0.4975,67,26779.810929
0.955,6,26779.815628
0.94,8,26779.818561
0.4,80,26779.823463
0.9775,3,26779.826085
0.955,6,26779.830757
0.0,120,26779.830784
0.9625,5,26779.836235
0.805,26,26779.851008
0.0,116,26779.855485
0.88,16,26779.872432
0.8125,25,26779.882949
0.985,2,26779.887418
0.94,8,26779.889974
0.0,20,26779.90129
0.955,6,26779.901321
0.67,44,26779.911554
0.0,65,26779.922275
0.1975,107,26779.930943
0.985,2,26779.935502
0.0,4,26788.354459
0.835,22,26788.359146
0.97,4,26788.367646
0.9325,9,26788.37447
0.1225,117,26788.382936
0.0,120,26788.393611
0.415,78,26788.412536
0.685,42,26788.412566
0.8725,17,26788.42214
0.0,50,26788.422178
0.67,44,26788.461375
0.0,120,26788.468119
0.7675,31,26788.475622
0.3325,89,26788.490507
0.8875,15,26788.50079
0.9925,1,26788.50334
0.8275,23,26788.511988
0.9175,11,26788.514918
0.925,10,26788.52883
0.0,120,26788.541571
0.94,8,26788.547069
0.9775,3,26788.553805
0.4825,69,26788.556439
0.7075,39,26788.564948
0.925,10,26788.564976
0.895,14,26788.583884
0.895,14,26788.594935
0.0,120,26788.59969
0.835,22,26788.605098
0.9325,9,26788.605127
0.97,4,26788.609844
0.97,4,26788.614568
0.3625,85,26788.64694
0.85,20,26788.655872
0.82,24,26796.941977
0.1975,107,26796.942028
0.415,78,26796.962391
0.1375,115,26796.985168
0.0,120,26796.989998
0.0,120,26796.990027
0.985,2,26796.995855
0.7525,33,26797.002688
0.28,96,26797.007317
0.7825,29,26797.007346
0.895,14,26797.035958
0.8125,25,26797.040643
0.8575,19,26797.04328
0.865,18,26797.046297
0.0,93,26797.046326
0.9775,3,26797.050876
0.9325,9,26797.057791
0.7825,29,26797.060417
0.9625,5,26797.063267
0.7225,37,26797.07469
0.895,14,26797.07472
0.9925,1,26797.077247
0.895,14,26797.082024
0.925,10,26797.085255
0.9325,9,26797.085284
0.9775,3,26797.088135
0.865,18,26797.092942
0.97,4,26797.095744
0.9025,13,26797.098948
0.5425,61,26797.107557
0.985,2,26797.11241
0.9925,1,26797.146287
0.88,16,26797.149021
0.0,89,26797.157577
0.9025,13,26797.160311
0.8725,17,26797.166795
0.9925,1,26797.169354
0.82,24,26797.174395
0.0,120,26797.179245
0.8725,17,26797.18928
0.97,4,26797.192047
0.0,120,26797.19208
0.895,14,26797.205176
0.94,8,26797.209656
0.88,16,26797.214191
0.8725,17,26797.248553
0.6925,41,26797.251224
0.0,120,26797.251251
0.835,22,26797.256482
0.94,8,26797.267483
0.445,74,26805.068052
0.925,10,26805.068109
0.0,65,26805.074656
0.88,16,26805.107806
0.2875,95,26805.107853
0.775,30,26805.132855
0.745,34,26805.141582
0.295,94,26805.148253
0.955,6,26805.154917
0.0,83,26805.163786
0.1,120,26805.172332
0.7225,37,26805.18891
0.895,14,26805.193519
0.8275,23,26805.2039
0.0,120,26805.226974
0.0,120,26805.230712
0.6775,43,26805.24507
0.7975,27,26805.251962
0.85,20,26805.251992
0.5425,61,26805.26908
0.745,34,26805.271754
0.895,14,26805.276527
0.9925,1,26805.279273
0.88,16,26805.288033
0.0,120,26805.328955
0.0,120,26805.329001
0.9025,13,26805.33345
0.0,120,26805.3386
0.79,28,26805.352157
0.925,10,26805.357148
0.9625,5,26805.363903
0.9025,13,26805.366794
0.8875,15,26805.369543
0.985,2,26805.36957
0.94,8,26813.422227
0.73,36,26813.427141
0.775,30,26813.429851
0.805,26,26813.434472
0.9775,3,26813.437046
0.88,16,26813.441654
0.3475,87,26813.44429
0.955,6,26813.451252
0.0,120,26813.453991
0.8725,17,26813.467244
0.895,14,26813.467274
0.94,8,26813.471778
0.9625,5,26813.478411
0.9775,3,26813.484762
0.88,16,26813.490052
0.37,84,26813.498763
0.985,2,26813.503225
0.985,2,26813.507729
0.925,10,26813.512603
0.82,24,26813.52724
0.6475,47,26813.547373
0.0,69,26813.550597
0.97,4,26813.557893
0.835,22,26813.560524
0.88,16,26813.563114
0.0,120,26813.579989
0.9625,5,26813.593928
0.88,16,26813.603032
0.67,44,26813.610279
0.805,26,26813.616244
0.4375,75,26813.621162
0.94,8,26813.623874
0.9775,3,26813.628684
0.0,120,26813.633322
0.7675,31,26813.636655
0.97,4,26813.639426
0.9775,3,26813.644097
0.985,2,26813.644125
0.91,12,26813.646655
0.835,22,26813.65131
0.88,16,26813.65134
0.97,4,26813.65626
0.91,12,26813.670798
0.1375,115,26813.673359
0.925,10,26813.696515
0.265,98,26813.699134
0.0,120,26813.706046
0.955,6,26821.470367
0.8425,21,26821.477139
0.94,8,26821.494075
0.9925,1,26821.496927
0.6925,41,26821.501752
0.9775,3,26821.508563
0.3925,81,26821.511212
0.8425,21,26821.511241
0.9925,1,26821.514394
0.1375,115,26821.514428
0.925,10,26821.554309
0.955,6,26821.56121
0.9475,7,26821.56124
0.9925,1,26821.564012
0.94,8,26821.566699
0.7975,27,26821.566726
0.955,6,26821.569531
0.985,2,26821.574058
0.535,62,26821.578693
0.925,10,26821.589377
0.895,14,26821.594074
0.415,78,26821.597168
0.955,6,26821.609965
0.94,8,26821.612929
0.775,30,26821.632029
0.0,29,26821.632058
0.9325,9,26821.632073
0.835,22,26821.638622
0.355,86,26821.63865
0.4675,71,26821.651953
0.7525,33,26821.654758
0.9175,11,26821.659402
0.8125,25,26821.668061
0.9925,1,26821.670639
0.8725,17,26821.673326
0.985,2,26821.676308
0.8875,15,26821.676337
0.91,12,26821.683038
0.865,18,26821.683072
0.8275,23,26821.687999
0.85,20,26821.698406
0.0,120,26821.70314
0.4675,71,26821.708315
0.9175,11,26821.713082
0.9475,7,26821.723469
0.0,120,26821.723499
0.97,4,26821.732514
0.805,26,26821.735377
0.7375,35,26821.740552
0.97,4,26821.746509
0.9775,3,26821.751287
0.94,8,26821.758011
0.835,22,26821.758044
0.94,8,26821.768509
0.7975,27,26821.777029
0.9175,11,26821.781627
0.94,8,26829.218948
0.91,12,26829.223684
0.8725,17,26829.226303
0.955,6,26829.232751
0.5425,61,26829.235924
0.9325,9,26829.246558
0.73,36,26829.246592
0.94,8,26829.263374
0.0,120,26829.270089
0.8575,19,26829.27739
0.865,18,26829.288394
0.4525,73,26829.288431
0.355,86,26829.307827
0.0,45,26829.337033
0.265,98,26829.339925
0.79,28,26829.339952
0.9475,7,26829.352983
0.8425,21,26829.359843
0.0,120,26829.410981
0.6475,47,26829.424966
0.79,28,26829.431674
0.88,16,26829.446201
0.9175,11,26829.455174
0.0,120,26829.458068
0.5575,59,26829.461507
0.925,10,26829.470123
0.97,4,26829.478912
0.9325,9,26829.481693
0.9775,3,26829.491056
0.0,120,26829.491093
0.7825,29,26829.494308
0.985,2,26829.498969
0.37,84,26829.505227
0.91,12,26829.518372
0.91,12,26829.518409
0.79,28,26829.523027
0.0,120,26829.546605
0.895,14,26837.590775
0.7075,39,26837.590826
0.8875,15,26837.597673
0.9775,3,26837.597702
0.865,18,26837.600291
0.715,38,26837.608782
0.9625,5,26837.611421
0.9175,11,26837.613975
0.97,4,26837.620658
0.9025,13,26837.620687
0.91,12,26837.625429
0.8575,19,26837.642095
0.655,46,26837.645635
0.0,120,26837.645667
0.88,16,26837.648965
0.0,117,26837.685493
0.0,120,26837.70866
0.0,10,26837.712189
0.7525,33,26837.712218
0.0,120,26837.716955
0.7975,27,26837.716981
0.9475,7,26837.728073
0.6775,43,26837.730989
0.9475,7,26837.733591
0.9325,9,26837.755147
0.655,46,26837.761694
0.97,4,26837.764295
0.985,2,26837.766897
0.0,51,26837.771317
0.865,18,26837.773985
0.7975,27,26837.776642
0.0,21,26837.779232
0.0,3,26837.781799
0.0,98,26837.784437
0.94,8,26837.784464
0.925,10,26837.790879
0.9625,5,26837.795298
0.9475,7,26837.797933
0.9625,5,26837.802335
0.97,4,26837.80505
0.97,4,26837.807755
0.9775,3,26837.812222
0.655,46,26837.818906
0.9625,5,26837.818933
0.91,12,26837.862965
0.355,86,26837.865849
0.8275,23,26837.865884
0.925,10,26837.868688
0.9775,3,26837.871538
0.9475,7,26837.884191
0.8425,21,26837.898293
0.8875,15,26837.898321
0.0,10,26837.904901
0.625,50,26845.13755
0.0,120,26845.142276
0.985,2,26845.142305
0.0,108,26845.147455
0.8875,15,26845.147482
0.985,2,26845.152082
0.5275,63,26845.160475
0.9325,9,26845.166999
0.97,4,26845.16951
0.0,30,26845.17441
0.9475,7,26845.185677
0.94,8,26845.185712
0.8575,19,26845.19435
0.0,62,26845.198873
0.745,34,26845.220487
0.8875,15,26845.220533
0.0,36,26845.225221
0.88,16,26845.231872
0.0,120,26845.234511
0.85,20,26845.246065
0.9475,7,26845.248619
0.9625,5,26845.259191
0.94,8,26845.264239
0.9625,5,26845.270751
0.0,120,26845.285582
0.97,4,26845.295045
0.7375,35,26845.303573
0.655,46,26845.324754
0.6925,41,26845.327481
0.0,120,26845.344142
0.9925,1,26845.347465
0.0,120,26845.350185
0.985,2,26845.35344
0.91,12,26845.356026
0.9625,5,26845.362595
0.9775,3,26845.369262
0.9475,7,26845.37232
0.7675,31,26845.376976
0.91,12,26845.38171
0.0,120,26845.38174
0.955,6,26845.391697
0.97,4,26845.391726
0.9325,9,26845.394438
0.7825,29,26845.394471
